full_name,registered_year,engine_capacity [cc],insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power [hp],seats,mileage [kmkg],body_type,city,resale_price [USD]
Hyundai Grand,2016,1197,Third Party,Automatic,16000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,7500.0
Mercedes-Benz E-Class,2011,2143,Third Party,Automatic,54000.0,First Owner,Diesel,200,5.0,16.71764705882353,Sedan,Hyderabad,17400.0
Mercedes-Benz C-Class,2011,2143,Third Party,Automatic,106000.0,First Owner,Diesel,170,5.0,17.458823529411767,Sedan,Hyderabad,13500.0
Maruti Swift,2016,1248,Third Party,Manual,61000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Hyderabad,7140.0
Audi A4,2014,1968,Third Party,Automatic,66000.0,First Owner,Diesel,140,5.0,19.47058823529412,Sedan,Hyderabad,15588.0
Chevrolet Beat,2012,936,Third Party,Manual,41000.0,First Owner,Diesel,50,5.0,29.929411764705886,Hatchback,Hyderabad,3840.0
Mercedes-Benz E-Class,2013,2143,Third Party,Automatic,101000.0,First Owner,Diesel,200,5.0,15.294117647058824,Sedan,Hyderabad,23940.0
Nissan Terrano,2017,1598,Third Party,Manual,46000.0,First Owner,Petrol,100,5.0,17.653333333333332,SUV,Hyderabad,9300.0
Hyundai Verna,2008,1493,Third Party,Manual,75000.0,First Owner,Diesel,110,5.0,19.764705882352942,Sedan,Hyderabad,3588.0
Ford Figo,2010,1196,Third Party,Manual,55000.0,First Owner,Petrol,70,5.0,20.8,Hatchback,Hyderabad,3540.0
Jaguar XJ,2014,2993,Third Party,Automatic,66000.0,First Owner,Diesel,270,4.0,12.352941176470589,Sedan,Hyderabad,42000.0
Jeep Compass,2017,1956,Third Party,Manual,52000.0,First Owner,Diesel,170,5.0,20.117647058823533,SUV,Hyderabad,19188.0
Mercedes-Benz C-Class,2013,2143,Third Party,Automatic,85000.0,First Owner,Diesel,160,5.0,17.458823529411767,Sedan,Hyderabad,16200.0
Honda City,2014,1497,Third Party,Automatic,66000.0,First Owner,Petrol,110,5.0,24.0,Sedan,Hyderabad,8100.0
Volkswagen Passat,2011,1968,Third Party,Automatic,105000.0,First Owner,Diesel,160,5.0,16.823529411764707,Sedan,Hyderabad,9000.0
Hyundai Grand,2019,1197,Third Party,Automatic,21000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,8220.0
Hyundai i10,2008,1197,Third Party,Manual,45000.0,First Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Hyderabad,3000.0
Toyota Innova,2008,2494,Third Party,Manual,152000.0,First Owner,Diesel,100,8.0,15.058823529411766,MUV,Hyderabad,7800.0
Volkswagen Polo,2016,1197,Third Party,Automatic,75000.0,First Owner,Petrol,100,5.0,22.94666666666667,Hatchback,Hyderabad,8700.0
Toyota Innova,2008,2494,Third Party,Manual,236000.0,First Owner,Diesel,100,8.0,15.058823529411766,MUV,Hyderabad,5988.0
Maruti Ritz,2013,1248,Third Party,Manual,56000.0,First Owner,Diesel,70,5.0,27.294117647058822,Hatchback,Hyderabad,5400.0
Skoda Superb,2007,2496,Third Party,Automatic,133000.0,First Owner,Diesel,160,5.0,14.0,Sedan,Hyderabad,3348.0
Ford Figo,2011,1399,Third Party,Manual,61000.0,First Owner,Diesel,60,5.0,23.529411764705884,Hatchback,Hyderabad,3720.0
Tata Nexon,2018,1497,Third Party,Automatic,41000.0,First Owner,Diesel,100,5.0,25.294117647058822,SUV,Hyderabad,10139.999999999998
Mahindra Scorpio,2004,2179,Third Party,Manual,120000.0,First Owner,Diesel,120,8.0,12.352941176470589,SUV,Hyderabad,3480.0
Ford Figo,2010,1399,Third Party,Manual,90000.0,First Owner,Diesel,60,5.0,23.529411764705884,Hatchback,Hyderabad,3588.0
Volvo S60,2012,1985,Third Party,Automatic,85000.0,First Owner,Diesel,160,5.0,21.764705882352942,Sedan,Hyderabad,9588.0
Hyundai i10,2012,1086,Third Party,Manual,35000.0,First Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Hyderabad,3720.0
Hyundai i10,2012,1197,Third Party,Manual,67000.0,First Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Hyderabad,3900.0
Hyundai i10,2009,1086,Third Party,Manual,113000.0,First Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Hyderabad,3000.0
Honda Amaze,2017,1198,Third Party,Manual,35000.0,First Owner,Petrol,80,5.0,23.733333333333334,Sedan,Hyderabad,7800.0
Chevrolet Enjoy,2013,1248,Third Party,Manual,55000.0,First Owner,Diesel,70,7.0,21.41176470588235,MUV,Hyderabad,6300.0
Hyundai Santro,2010,1086,Third Party,Manual,73000.0,First Owner,Petrol,60,5.0,23.893333333333334,Hatchback,Hyderabad,3180.0
Renault KWID,2020,999,Third Party,Manual,47000.0,First Owner,Petrol,60,5.0,28.613333333333333,Hatchback,Hyderabad,6180.000000000001
Mercedes-Benz GLE,2018,2996,Third Party,Automatic,70000.0,First Owner,Petrol,380,5.0,11.866666666666667,SUV,Hyderabad,83400.0
Chevrolet Cruze,2010,1991,Third Party,Manual,95000.0,First Owner,Diesel,140,5.0,21.529411764705884,Sedan,Hyderabad,5580.000000000001
BMW X1,2011,1995,Third Party,Automatic,102000.0,First Owner,Diesel,180,5.0,20.058823529411764,SUV,Hyderabad,13188.0
Ford Figo,2010,1399,Third Party,Manual,51000.0,First Owner,Diesel,60,5.0,23.529411764705884,Hatchback,Hyderabad,3588.0
Skoda Laura,2009,1896,Third Party,Automatic,92000.0,First Owner,Diesel,100,5.0,20.0,Sedan,Hyderabad,5100.0
Hyundai Verna,2011,1396,Third Party,Manual,76000.0,First Owner,Petrol,100,5.0,23.24,Sedan,Hyderabad,5700.0
Hyundai i20,2018,1396,Third Party,Manual,72000.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Hyderabad,8700.0
Audi A6,2015,1968,Third Party,Automatic,45000.0,First Owner,Diesel,180,5.0,21.8,Sedan,Hyderabad,31800.0
Tata Harrier,2021,1956,Third Party,Manual,23000.0,First Owner,Diesel,160,5.0,19.23529411764706,SUV,Hyderabad,24179.999999999996
Honda City,2009,1497,Third Party,Manual,78000.0,First Owner,Petrol,110,5.0,22.400000000000002,Sedan,Hyderabad,4620.0
Jeep Compass,2019,1368,Third Party,Automatic,63000.0,First Owner,Petrol,160,5.0,21.333333333333332,SUV,Hyderabad,23700.0
Maruti Wagon,2016,998,Third Party,Automatic,70000.0,First Owner,Petrol,60,5.0,27.346666666666668,Hatchback,Hyderabad,5519.999999999999
Hyundai Creta,2018,1582,Third Party,Automatic,70000.0,First Owner,Diesel,120,5.0,20.011764705882356,SUV,Hyderabad,15588.0
Honda City,2014,1498,Third Party,Manual,77000.0,First Owner,Diesel,90,5.0,30.58823529411765,Sedan,Hyderabad,7140.0
Datsun GO,2014,1198,Third Party,Manual,61000.0,First Owner,Petrol,60,5.0,27.506666666666664,Hatchback,Hyderabad,3588.0
Hyundai Verna,2016,1591,Third Party,Manual,55000.0,First Owner,Petrol,120,5.0,22.680000000000003,Sedan,Hyderabad,9540.0
Toyota Fortuner,2010,2982,Third Party,Manual,122000.0,First Owner,Diesel,170,7.0,13.529411764705882,SUV,Hyderabad,14388.0
Datsun RediGO,2016,799,Third Party,Manual,49722.0,First Owner,Petrol,50,5.0,30.266666666666666,Hatchback,Hyderabad,2520.0
Datsun RediGO,2018,799,Third Party,Manual,23110.0,First Owner,Petrol,50,5.0,30.266666666666666,Hatchback,Hyderabad,4200.0
Renault KWID,2018,999,Third Party,Manual,31846.0,First Owner,Petrol,60,5.0,30.680000000000003,Hatchback,Hyderabad,4620.0
Maruti Baleno,2017,1248,Third Party,Manual,62535.0,First Owner,Diesel,70,5.0,32.22352941176471,Hatchback,Hyderabad,7920.0
Hyundai Verna,2018,1591,Third Party,Automatic,57600.0,First Owner,Petrol,120,5.0,22.666666666666668,Sedan,Hyderabad,12960.0
Honda Amaze,2019,1498,Third Party,Manual,35548.0,First Owner,Diesel,90,5.0,30.35294117647059,Sedan,Hyderabad,10020.0
Ford Ecosport,2015,1498,Third Party,Manual,85838.0,First Owner,Diesel,80,5.0,26.705882352941178,SUV,Hyderabad,7944.0
Ford Endeavour,2020,1996,Third Party,Automatic,44989.0,First Owner,Diesel,160,7.0,14.588235294117649,SUV,Hyderabad,46800.0
Honda City,2019,1497,Third Party,Manual,76355.0,First Owner,Petrol,110,5.0,23.2,Sedan,Hyderabad,10680.0
Mercedes-Benz C-Class,2017,2148,Third Party,Manual,151901.0,First Owner,Diesel,170,5.0,18.58823529411765,Sedan,Hyderabad,34200.0
Fiat Punto,2016,1248,Third Party,Manual,72632.0,First Owner,Diesel,70,5.0,23.88235294117647,Hatchback,Hyderabad,5580.000000000001
Mitsubishi Pajero,2012,2835,Third Party,Manual,90096.0,First Owner,Diesel,110,6.0,11.176470588235295,SUV,Hyderabad,9000.0
Hyundai i20,2016,1197,Third Party,Manual,69552.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Hyderabad,7740.0
Toyota Innova,2013,2494,Third Party,Manual,184720.0,First Owner,Diesel,100,8.0,15.282352941176471,MUV,Hyderabad,10680.0
Hyundai Creta,2017,1582,Third Party,Manual,84910.0,First Owner,Diesel,120,5.0,23.14117647058824,SUV,Hyderabad,13500.0
Honda City,2017,1497,Third Party,Manual,49084.0,First Owner,Petrol,110,5.0,23.733333333333334,Sedan,Hyderabad,8340.0
Maruti SX4,2016,1248,Third Party,Manual,80297.0,First Owner,Diesel,80,5.0,27.823529411764707,SUV,Hyderabad,8280.0
Maruti Swift,2011,1197,Third Party,Manual,76000.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Hyderabad,4140.0
Renault Triber,2022,999,Third Party,Manual,8368.0,First Owner,Petrol,70,7.0,26.666666666666668,MUV,Hyderabad,9600.0
Mercedes-Benz E-Class,2015,2143,Third Party,Automatic,61000.0,First Owner,Diesel,200,5.0,15.294117647058824,Sedan,Hyderabad,31800.0
Mercedes-Benz C-Class,2013,2143,Third Party,Automatic,92721.0,First Owner,Diesel,170,5.0,17.458823529411767,Sedan,Hyderabad,11880.0
Honda City,2021,1497,First,Manual,22500.0,First Owner,Petrol,110,5.0,23.2,Sedan,Hyderabad,14100.0
Skoda Laura,2012,1968,First,Automatic,136700.0,First Owner,Diesel,140,5.0,20.0,Sedan,Hyderabad,5940.0
Citroen C5,2021,1997,First,Automatic,30465.0,First Owner,Diesel,170,5.0,21.882352941176475,SUV,Hyderabad,38400.0
BMW 3,2012,1995,Third Party,Automatic,90000.0,First Owner,Diesel,180,5.0,22.211764705882352,Sedan,Hyderabad,15000.0
Ford Endeavour,2016,2198,Third Party,Automatic,101000.0,First Owner,Diesel,150,7.0,14.84705882352941,SUV,Hyderabad,28740.0
Mercedes-Benz GLC,2020,1991,Third Party,Automatic,24500.0,First Owner,Petrol,190,5.0,16.986666666666668,SUV,Hyderabad,74400.0
Mercedes-Benz GLS,2019,2987,Third Party,Automatic,24500.0,First Owner,Diesel,250,7.0,12.941176470588236,SUV,Hyderabad,107988.0
Volvo V40,2016,1969,Third Party,Automatic,81000.0,First Owner,Diesel,150,5.0,19.764705882352942,Hatchback,Hyderabad,20387.999999999996
Honda Amaze,2018,1498,First,Manual,33100.0,First Owner,Diesel,90,5.0,30.35294117647059,Sedan,Hyderabad,9000.0
Land Rover,2016,2179,First,Automatic,68600.0,First Owner,Diesel,140,5.0,15.094117647058823,SUV,Hyderabad,34800.0
Toyota Yaris,2019,1496,Third Party,Automatic,18000.0,First Owner,Petrol,100,5.0,23.733333333333334,Sedan,Hyderabad,10800.0
Maruti S-Presso,2022,998,First,Automatic,4600.0,First Owner,Petrol,60,5.0,33.733333333333334,Hatchback,Hyderabad,7500.0
Tata Hexa,2017,2179,Third Party,Manual,95600.0,First Owner,Diesel,150,7.0,20.705882352941178,MUV,Hyderabad,12600.0
Maruti Gypsy,2004,1298,Third Party,Manual,15600.0,Third Owner,Petrol,80,8.0,15.946666666666667,SUV,Hyderabad,6900.0
Hyundai i20,2020,1197,First,Manual,38300.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Hyderabad,8700.0
Nissan Magnite,2022,999,Third Party,Automatic,28000.0,First Owner,Petrol,90,5.0,23.2,SUV,Hyderabad,11939.999999999998
Nissan Kicks,2020,1330,First,Manual,31500.0,Second Owner,Petrol,150,5.0,18.973333333333333,SUV,Hyderabad,14388.0
Maruti Baleno,2020,1197,Third Party,Manual,62500.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Hyderabad,8988.0
Ford Freestyle,2018,1194,First,Manual,45600.0,First Owner,Petrol,90,5.0,25.333333333333332,Hatchback,Hyderabad,6600.0
Jeep Compass,2022,1956,First,Automatic,24916.0,First Owner,Diesel,160,5.0,17.529411764705884,SUV,Hyderabad,38160.0
Honda Amaze,2021,1199,First,Automatic,22125.0,First Owner,Petrol,80,5.0,24.400000000000002,Sedan,Hyderabad,11280.0
BMW X1,2011,1995,Third Party,Automatic,82000.0,First Owner,Diesel,180,5.0,20.058823529411764,SUV,Hyderabad,15588.0
Land Rover,2018,1999,First,Automatic,55000.0,First Owner,Diesel,140,7.0,15.07058823529412,SUV,Hyderabad,48000.0
Jaguar XF,2014,2993,Third Party,Automatic,49000.0,First Owner,Diesel,270,5.0,17.341176470588238,Sedan,Hyderabad,25800.0
Maruti Ciaz,2018,1248,Third Party,Manual,37100.0,Second Owner,Diesel,80,5.0,33.04705882352941,Sedan,Hyderabad,11700.0
Maruti Baleno,2021,1197,First,Manual,15700.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Hyderabad,8988.0
Kia Seltos,2019,1493,Third Party,Manual,88000.0,First Owner,Diesel,110,5.0,24.47058823529412,SUV,Hyderabad,15900.0
Volkswagen Taigun,2023,999,Third Party,Manual,14000.0,First Owner,Petrol,110,5.0,26.77333333333333,SUV,Hyderabad,19500.0
Mercedes-Benz C-Class,2014,2143,Third Party,Automatic,51000.0,First Owner,Diesel,160,5.0,17.458823529411767,Sedan,Hyderabad,16788.0
Kia Seltos,2019,1353,Third Party,Automatic,53000.0,First Owner,Petrol,130,5.0,22.0,SUV,Hyderabad,19140.0
Volkswagen Virtus,2022,999,Third Party,Manual,24000.0,First Owner,Petrol,110,5.0,25.866666666666664,Sedan,Hyderabad,19500.0
Volkswagen Taigun,2022,999,Third Party,Manual,34000.0,First Owner,Petrol,110,5.0,26.77333333333333,SUV,Hyderabad,20387.999999999996
Volvo XC60,2012,1985,Third Party,Automatic,109000.0,First Owner,Diesel,160,5.0,17.294117647058822,SUV,Hyderabad,12180.0
Hyundai Grand,2016,1197,Third Party,Automatic,63000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,7188.0
Mahindra XUV500,2018,2179,Third Party,Manual,58000.0,First Owner,Diesel,150,7.0,17.764705882352942,SUV,Hyderabad,19140.0
Audi A4,2008,1968,Third Party,Automatic,140000.0,First Owner,Diesel,140,5.0,19.47058823529412,Sedan,Hyderabad,9588.0
Renault Duster,2020,1330,Third Party,Automatic,36000.0,First Owner,Petrol,150,5.0,21.893333333333334,SUV,Hyderabad,13800.0
Maruti Vitara,2018,1248,Third Party,Manual,45000.0,First Owner,Diesel,80,5.0,28.58823529411765,SUV,Hyderabad,11700.0
Skoda Rapid,2019,1598,Third Party,Manual,60000.0,First Owner,Petrol,100,5.0,19.066666666666666,Sedan,Hyderabad,10200.0
Toyota Innova,2018,2393,Third Party,Manual,43000.0,First Owner,Diesel,140,7.0,16.094117647058823,MUV,Hyderabad,25800.0
Renault Duster,2018,1498,Third Party,Automatic,47000.0,First Owner,Petrol,100,5.0,19.986666666666668,SUV,Hyderabad,10739.999999999998
Honda Brio,2014,1198,Third Party,Manual,84000.0,First Owner,Petrol,80,5.0,25.866666666666664,Hatchback,Hyderabad,4440.0
Honda Amaze,2019,1199,First,Manual,19100.0,First Owner,Petrol,80,5.0,26.0,Sedan,Hyderabad,9000.0
Honda City,2022,1497,First,Automatic,15737.0,First Owner,Petrol,110,5.0,23.2,Sedan,Hyderabad,17880.0
Mercedes-Benz E-Class,2020,1950,Third Party,Automatic,43000.0,First Owner,Diesel,190,5.0,18.94117647058824,Sedan,Hyderabad,58200.0
Hyundai Santro,2019,1086,Third Party,Automatic,56000.0,First Owner,Petrol,60,5.0,27.066666666666666,Hatchback,Hyderabad,5988.0
Hyundai Verna,2015,1582,Third Party,Automatic,60000.0,First Owner,Diesel,120,5.0,22.44705882352941,Sedan,Hyderabad,10200.0
Audi A3,2019,1968,Third Party,Automatic,42000.0,First Owner,Diesel,140,5.0,23.976470588235294,Sedan,Hyderabad,34200.0
Hyundai Grand,2015,1197,Third Party,Automatic,54000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,6900.0
Volvo XC60,2016,1984,Third Party,Automatic,103000.0,First Owner,Diesel,180,5.0,17.294117647058822,SUV,Hyderabad,19500.0
Jeep Compass,2019,1368,Third Party,Manual,9800.0,First Owner,Petrol,160,5.0,21.333333333333332,SUV,Hyderabad,19800.0
Jeep Compass,2019,1368,Third Party,Manual,23000.0,First Owner,Petrol,160,5.0,21.333333333333332,SUV,Hyderabad,19800.0
Hyundai Grand,2018,1197,Third Party,Manual,35000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,7188.0
Maruti Ritz,2011,1197,Third Party,Manual,44000.0,First Owner,Petrol,80,5.0,24.666666666666668,Hatchback,Hyderabad,4080.0
Honda Amaze,2018,1498,Third Party,Manual,63000.0,First Owner,Diesel,90,5.0,32.23529411764706,Sedan,Hyderabad,10500.0
Audi Q5,2010,1984,Third Party,Automatic,92000.0,First Owner,Petrol,200,5.0,12.986666666666666,SUV,Hyderabad,13800.0
Honda Mobilio,2014,1497,Third Party,Manual,59000.0,First Owner,Petrol,110,7.0,23.066666666666666,MUV,Hyderabad,6900.0
Chevrolet Sail,2013,1248,Third Party,Manual,93000.0,First Owner,Diesel,70,5.0,26.000000000000004,Sedan,Hyderabad,3780.0
Honda City,2014,1497,Third Party,Automatic,60000.0,First Owner,Petrol,110,5.0,24.0,Sedan,Hyderabad,8700.0
Volvo S60,2012,2400,Third Party,Automatic,80000.0,First Owner,Diesel,210,5.0,15.529411764705882,Sedan,Hyderabad,12600.0
Land Rover,2011,2993,Third Party,Automatic,128000.0,First Owner,Diesel,240,5.0,17.294117647058822,SUV,Hyderabad,44400.0
MG Hector,2019,1451,Third Party,Automatic,42000.0,First Owner,Petrol,140,5.0,18.613333333333333,SUV,Hyderabad,20387.999999999996
Toyota Corolla,2006,1794,Third Party,Manual,92000.0,First Owner,Petrol,120,5.0,17.866666666666667,Sedan,Hyderabad,3900.0
Audi A4,2015,1968,Third Party,Automatic,99000.0,First Owner,Diesel,170,5.0,20.129411764705882,Sedan,Hyderabad,23987.999999999996
Audi A6,2012,1968,Third Party,Automatic,83000.0,First Owner,Diesel,170,5.0,20.8,Sedan,Hyderabad,17988.0
Hyundai Grand,2016,1120,Third Party,Manual,85000.0,First Owner,Diesel,70,5.0,28.235294117647058,Hatchback,Hyderabad,5988.0
Mercedes-Benz C-Class,2007,1796,Third Party,Manual,92000.0,First Owner,Petrol,170,5.0,15.6,Sedan,Hyderabad,6300.0
Toyota Yaris,2021,1496,First,Automatic,15500.0,First Owner,Petrol,100,5.0,23.733333333333334,Sedan,Hyderabad,11100.0
Honda Amaze,2019,1199,First,Automatic,63800.0,First Owner,Petrol,80,5.0,25.333333333333332,Sedan,Hyderabad,9300.0
Volkswagen Vento,2020,999,First,Manual,38500.0,First Owner,Petrol,100,5.0,23.58666666666667,Sedan,Hyderabad,10908.0
Tata Tiago,2017,1199,First,Manual,108498.0,First Owner,Petrol,80,5.0,31.786666666666665,Hatchback,Hyderabad,4620.0
Ford Aspire,2017,1196,Third Party,Manual,56900.0,First Owner,Petrol,80,5.0,24.213333333333335,Sedan,Hyderabad,5940.0
Hyundai Aura,2020,1197,First,Manual,31400.0,First Owner,Petrol,80,5.0,27.333333333333332,Sedan,Hyderabad,8340.0
Jeep Compass,2021,1956,Third Party,Manual,37821.0,First Owner,Diesel,170,5.0,19.176470588235297,SUV,Hyderabad,36000.0
Jeep Compass,2021,1956,Third Party,Manual,24001.0,First Owner,Diesel,170,5.0,19.176470588235297,SUV,Hyderabad,36000.0
Jaguar XE,2017,1999,Third Party,Automatic,78866.0,First Owner,Diesel,170,5.0,16.0,Sedan,Hyderabad,40800.0
Land Rover,2020,1997,Third Party,Automatic,35314.0,First Owner,Petrol,240,5.0,21.066666666666666,SUV,Hyderabad,103200.0
Volkswagen Vento,2015,1598,First,Manual,76500.0,First Owner,Petrol,100,5.0,20.05333333333333,Sedan,Hyderabad,7140.0
Ford Figo,2017,1498,Third Party,Manual,56600.0,Second Owner,Diesel,90,5.0,30.388235294117646,Hatchback,Hyderabad,6780.0
Toyota Yaris,2019,1496,Third Party,Manual,50800.0,Second Owner,Petrol,100,5.0,22.8,Sedan,Hyderabad,9540.0
Honda Jazz,2016,1498,Third Party,Manual,95700.0,First Owner,Diesel,90,5.0,32.11764705882353,Hatchback,Hyderabad,5940.0
Hyundai Grand,2019,1197,Third Party,Manual,11500.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Hyderabad,7188.0
Skoda Kodiaq,2019,1968,Third Party,Automatic,61300.0,First Owner,Diesel,140,7.0,19.11764705882353,SUV,Hyderabad,37140.0
Volkswagen Vento,2021,1598,Third Party,Manual,16049.0,First Owner,Petrol,100,5.0,20.05333333333333,Sedan,Hyderabad,17820.0
Ford Fiesta,2011,1399,Third Party,Manual,53000.0,First Owner,Diesel,60,5.0,20.941176470588236,Sedan,Hyderabad,3900.0
Maruti Swift,2013,1248,Third Party,Manual,108652.0,First Owner,Diesel,70,5.0,33.411764705882355,Hatchback,Hyderabad,5040.0
Maruti Swift,2017,1248,Third Party,Manual,83204.0,First Owner,Diesel,70,5.0,33.411764705882355,Sedan,Hyderabad,7980.0
Kia Seltos,2021,1493,First,Manual,44151.0,First Owner,Diesel,110,5.0,24.47058823529412,SUV,Hyderabad,16200.0
Mahindra XUV300,2019,1497,First,Manual,61479.0,First Owner,Diesel,110,5.0,23.529411764705884,SUV,Hyderabad,11400.0
Toyota Innova,2021,2393,Third Party,Manual,58421.0,First Owner,Diesel,140,8.0,14.117647058823529,MUV,Hyderabad,34200.0
Hyundai Verna,2021,1493,Third Party,Manual,82213.0,First Owner,Diesel,110,5.0,29.411764705882355,Sedan,Hyderabad,15600.0
Hyundai i10,2013,1197,Third Party,Automatic,64528.0,First Owner,Petrol,70,5.0,22.599999999999998,Hatchback,Hyderabad,3840.0
Ford Fiesta,2015,1498,First,Manual,156126.0,First Owner,Diesel,80,5.0,29.423529411764708,Sedan,Hyderabad,3600.0
Honda WR-V,2021,1498,First,Manual,69550.0,First Owner,Diesel,90,5.0,27.88235294117647,SUV,Hyderabad,11400.0
Maruti Vitara,2020,1462,First,Manual,62251.0,First Owner,Petrol,100,5.0,22.706666666666667,SUV,Hyderabad,10200.0
Renault Duster,2018,1461,Third Party,Automatic,66398.0,First Owner,Diesel,100,5.0,23.058823529411768,SUV,Hyderabad,8760.0
Skoda Rapid,2018,1598,First,Automatic,44726.0,First Owner,Petrol,100,5.0,19.786666666666665,Sedan,Hyderabad,9540.0
Maruti Wagon,2018,998,First,Manual,28391.0,First Owner,Petrol,60,5.0,29.05333333333333,Hatchback,Hyderabad,5700.0
Honda CR-V,2010,2354,First,Automatic,98070.0,First Owner,Petrol,150,5.0,13.466666666666667,SUV,Hyderabad,7200.0
Kia Seltos,2020,1493,Third Party,Manual,91000.0,First Owner,Diesel,110,5.0,24.47058823529412,SUV,Hyderabad,16500.0
Renault KWID,2017,999,Third Party,Manual,62000.0,First Owner,Petrol,60,5.0,30.680000000000003,Hatchback,Hyderabad,3960.0
Renault KWID,2018,799,Third Party,Automatic,24552.0,First Owner,Petrol,50,5.0,33.56,Hatchback,Hyderabad,5519.999999999999
Hyundai i20,2013,1396,Third Party,Manual,80759.0,First Owner,Diesel,80,5.0,25.76470588235294,Hatchback,Hyderabad,4200.0
Hyundai Verna,2018,1591,Third Party,Manual,52000.0,First Owner,Petrol,120,5.0,22.666666666666668,Sedan,Hyderabad,11760.000000000002
